,Store Number,City,Mean Retail Price per Liter,Total Sales 2015,Mean Sales 2015,Zip Code,County,Total Gross Profit 2015,Mean Gross Profit 2015,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date,Total Sales Q1 2015,Total Sales Q1 2016,Mean Sales Q1 2015,Mean Sales Q1 2016,Total Gross Profit Q1 2015,Mean Gross Profit Q1 2015,Mean Gross Profit Q1 2016,totalvolQ12015,totalvolQ12016,meanvolQ12015,meanvolQ12016,Category Most Sold,numberdaysopen,Dominant Vendor,sales2015zip,profit2015zip,sales2015county,profit2015county,sales2015city,profit2015city
241,3732,ELDRIDGE,16.5434169817,335688.4,94.69348378,52748,Scott,18968.74,5.35084344147,25005.53,7.0537461213,2015-01-08,2016-03-31,27941.23,23295.99,64.5293995381,49.9913948498,2110.04,3.70501154734,4.52798283262,2822.78,1647.22,6.51912240185,3.53480686695,VODKA 80 PROOF,448,260,472066.74,27230.58,18119679.48,576046.2,472066.74,27230.58
242,3735,OSKALOOSA,16.3471013425,274654.74,97.7071291355,52577,Buchanan,13356.85,4.75163642832,20898.06,7.43438633938,2015-01-07,2016-03-30,50745.67,34131.78,119.966122931,147.756623377,1174.67,4.37617021277,5.08515151515,3103.34,2586.0,7.33650118203,11.1948051948,VODKA 80 PROOF,448,260,1181307.02,60351.01,1191207.75,55471.06,1181307.02,60351.01
243,3738,DUBUQUE,13.800022756,106365.83,64.1918105009,52001,Dubuque,6024.81,3.63597465299,10746.59,6.48557030779,2015-01-07,2016-03-29,45852.48,56540.58,153.86738255,166.295823529,1745.58,5.00902684564,5.13405882353,3928.5,4528.5,13.182885906,13.3191176471,VODKA 80 PROOF,447,434,4985592.6,183372.9,7827313.86,280946.98,7194743.68,256985.43
244,3740,WATERLOO,14.9006485593,203024.06,116.41287844,50702,Black Hawk,7647.88,4.38525229358,13165.36,7.54894495413,2015-01-05,2016-03-28,48538.22,11238.52,115.567190476,105.032897196,538.37,4.62085714286,5.0314953271,4504.74,927.0,10.7255714286,8.66355140187,VODKA 80 PROOF,448,260,4116099.34,114583.55,14795417.3,516859.32,9392561.98,278135.55
245,3742,LEMARS,14.0822479186,184159.02,170.35987049,51031,Plymouth,5682.35,5.2565679926,14764.5,13.658186864,2015-01-06,2016-03-29,21700.8,71369.32,58.335483871,106.840299401,2992.67,4.36295698925,4.48004491018,1827.01,3513.53,4.9113172043,5.2597754491,VODKA 80 PROOF,448,260,1337373.26,57532.12,1549402.67,67082.09,842587.63,36963.67
246,3744,DYERSVILLE,14.5776451758,257084.96,124.556666667,52040,Dubuque,9518.48,4.61166666667,23999.56,11.6276937984,2015-01-07,2016-03-29,41823.68,63348.41,167.29472,184.152354651,2065.22,5.389,6.00354651163,3487.25,3362.7,13.949,9.77529069767,CANADIAN WHISKIES,447,260,488637.89,18440.87,7827313.86,280946.98,488637.89,18440.87
247,3749,STORM LAKE,15.2078696479,202895.34,213.125357143,50588,Buena Vista,5375.7,5.64674369748,16235.75,17.0543592437,2015-01-07,2016-03-30,121393.71,50381.14,173.172196862,141.52005618,1798.64,4.99794579173,5.05235955056,9542.25,3972.0,13.612339515,11.1573033708,VODKA 80 PROOF,448,260,1662580.54,105905.07,1733819.91,112446.63,1662580.54,105905.07
248,3756,MANNING,16.7513431511,98524.64,47.943863747,51455,Carroll,10708.44,5.21091970803,7048.32,3.42983941606,2015-01-08,2016-03-31,14979.63,19649.13,47.8582428115,80.860617284,1107.02,4.44137380192,4.55563786008,1129.25,1713.75,3.60782747604,7.0524691358,CANADIAN WHISKIES,448,260,98524.64,10708.44,2228896.98,68600.89,98524.64,10708.44
249,3757,SIOUX CITY,14.3389362212,548912.59,162.544444773,51108,Woodbury,17121.06,5.06990228013,42336.75,12.5367930115,2015-01-07,2016-03-30,74917.41,447944.46,86.5097113164,2382.68329787,1692.61,6.11174364896,9.00324468085,4677.28,23634.0,5.40101616628,125.712765957,VODKA 80 PROOF,448,260,637817.44,21123.91,7692077.76,264370.85,7459128.34,250882.54
250,3762,WINDSOR HEIGHTS,23.0666540518,333457.2,95.2462724936,50322,Polk,21625.69,6.17700371322,20660.24,5.90123964582,2015-01-07,2016-03-30,19616.9,43134.64,65.608361204,31.5081373265,6049.96,4.48775919732,4.41925493061,1959.71,3064.4,6.55421404682,2.23842220599,VODKA 80 PROOF,448,260,3028823.28,106397.07,56674297.4,1759117.6,4991832.2,116985.31
251,3763,HAWARDEN,15.1366966643,123747.79,89.0912814975,51023,Sioux,7211.49,5.1918574514,9997.84,7.19786897048,2015-01-06,2016-03-29,123543.9,70705.35,180.619736842,96.9895061728,3878.8,5.04969298246,5.3207133059,10023.75,5725.56,14.6546052632,7.85399176955,CANADIAN WHISKIES,448,260,123747.79,7211.49,1387090.28,45981.51,123747.79,7211.49
252,3769,CEDAR FALLS,14.0362589797,551946.06,175.667110121,50613,Black Hawk,15840.61,5.04156906429,44589.75,14.1915181413,2015-01-08,2016-03-31,509519.02,8492.04,242.281987637,39.315,1363.19,6.70121730861,6.31106481481,28125.19,505.11,13.3738421303,2.33847222222,VODKA 80 PROOF,448,260,4790705.09,202748.27,14795417.3,516859.32,5058074.65,220364.33
253,3773,CEDAR RAPIDS,23.7326075955,2293780.6,245.53421109,52401,Linn,63128.74,6.75751873261,126081.55,13.4962053094,2015-01-05,2016-03-30,98119.34,37039.39,149.117537994,65.3252028219,2521.78,4.91610942249,4.44758377425,7397.25,2947.1,11.2420212766,5.19770723104,VODKA 80 PROOF,450,260,2293780.6,63128.74,20374018.21,739839.77,17588744.39,615993.64
254,3774,DUBUQUE,11.3057923302,132710.24,110.407853577,52001,Dubuque,3914.75,3.25686356073,14449.0,12.0207986689,2015-01-07,2016-03-29,29767.69,59114.16,54.2216575592,152.356082474,2093.83,3.95706739526,5.39646907216,1517.58,4753.5,2.76426229508,12.2512886598,VODKA 80 PROOF,447,434,4985592.6,183372.9,7827313.86,280946.98,7194743.68,256985.43
255,3776,DAVENPORT,13.9590671666,424637.42,142.879347241,52806,Scott,14676.79,4.93835464334,32571.75,10.959539031,2015-01-07,2016-03-30,14902.44,18102.9,108.776934307,58.0221153846,1426.27,4.38262773723,4.57137820513,1466.45,1490.62,10.7040145985,4.77762820513,VODKA 80 PROOF,448,260,1679880.79,82225.87,18119679.48,576046.2,12617653.19,380143.64
256,3778,DES MOINES,23.1927946642,127728.08,54.5613327638,50310,Polk,9962.19,4.25552755233,6419.04,2.74200768902,2015-01-07,2016-03-30,15729.54,51668.4,68.3893043478,164.026666667,1761.49,4.49156521739,5.59203174603,1327.75,3877.5,5.77282608696,12.3095238095,VODKA 80 PROOF,448,260,1332687.68,47701.63,56674297.4,1759117.6,31942201.98,805300.56
257,3779,FORT DODGE,14.9727452601,74721.94,115.311635802,50501,Webster,2904.38,4.48206790123,7043.82,10.8700925926,2015-01-06,2016-03-29,46928.25,97944.93,77.6957781457,175.214543828,2861.43,4.55822847682,5.1188372093,4413.22,6284.4,7.30665562914,11.2422182469,VODKA 80 PROOF,448,434,3387512.63,108707.05,2995026.97,102943.32,3387512.63,108707.05
258,3782,GUTTENBURG,13.4143583535,97431.04,82.5686779661,52052,Clayton,5352.88,4.53633898305,8028.7,6.80398305085,2015-01-05,2016-03-28,59315.79,12934.56,121.54875,33.3364948454,1388.15,5.24520491803,3.57770618557,3980.4,1217.51,8.15655737705,3.13791237113,VODKA 80 PROOF,448,434,97431.04,5352.88,470164.84,38600.31,97431.04,5352.88
259,3783,POCAHONTAS,15.5345990121,179053.57,74.4815183028,50574,Pocahontas,11244.71,4.6775,16067.58,6.68368552413,2015-01-06,2016-03-29,41992.65,68944.34,80.6000959693,117.452027257,3171.36,5.26856046065,5.40265758092,2738.07,4813.0,5.25541266795,8.19931856899,CANADIAN WHISKIES,448,260,179053.57,11244.71,268839.32,16926.22,179053.57,11244.71
260,3784,INDEPENDENCE,17.9964715765,231940.16,116.49430437,50644,Buchanan,10497.07,5.27226017077,16077.79,8.07523355098,2015-01-05,2016-03-28,52296.57,2782.68,216.101528926,115.945,86.63,5.02884297521,3.60958333333,3905.25,242.1,16.1373966942,10.0875,CANADIAN WHISKIES,448,260,807933.19,34246.86,1191207.75,55471.06,807933.19,34246.86
261,3785,DES MOINES,20.0636576907,138293.3,71.4694056848,50315,Polk,9507.32,4.91334366925,9712.59,5.01942635659,2015-01-07,2016-03-30,59585.52,19707.57,177.867223881,86.4367105263,1100.49,5.25432835821,4.82671052632,4779.0,1375.82,14.2656716418,6.03429824561,VODKA 80 PROOF,448,260,2277367.09,88324.62,56674297.4,1759117.6,31942201.98,805300.56
262,3789,OSKALOOSA,14.8306695393,237564.21,183.731020882,52577,Mahaska,6683.62,5.16907965971,17817.75,13.780162413,2015-01-07,2016-03-30,9734.16,21224.52,117.279036145,115.350652174,695.42,4.41168674699,3.77945652174,885.0,1344.33,10.6626506024,7.30614130435,VODKA 80 PROOF,448,260,1181307.02,60351.01,906652.28,46994.16,1181307.02,60351.01
263,3790,MT PLEASANT,14.74127016,271283.94,181.582289157,52641,Henry,7952.53,5.32297858099,21070.5,14.1034136546,2015-01-05,2016-03-28,79709.82,10570.29,113.385234708,44.042875,1124.05,4.43017069701,4.68354166667,3867.15,772.8,5.50092460882,3.22,VODKA 80 PROOF,448,260,1043728.14,40892.23,1043728.14,40892.23,271283.94,7952.53
264,3803,STRAWBERRY POINT,12.0457799672,46431.17,123.159602122,52076,Clayton,1692.75,4.4900530504,4122.5,10.9350132626,2015-01-05,2016-03-28,54133.44,73541.5,175.189126214,86.215123095,4468.26,5.69582524272,5.2382883939,3207.0,5805.46,10.3786407767,6.80593200469,VODKA 80 PROOF,448,434,46431.17,1692.75,470164.84,38600.31,46431.17,1692.75
265,3805,DAVENPORT,25.6784783011,345952.9,124.39874146,52084,Scott,12383.19,4.45278317152,16192.2,5.82243797195,2015-01-05,2016-03-28,29051.13,49655.06,60.1472670807,73.5630518519,2982.59,4.67997929607,4.41865185185,2174.11,3738.95,4.50126293996,5.53918518519,IMPORTED GRAPE BRANDIES,448,260,345952.9,12383.19,18119679.48,576046.2,12617653.19,380143.64
266,3806,WEST DES MOINES,19.0583651615,253777.9,200.456477093,50266,Polk,7537.81,5.95403633491,14048.93,11.0971011058,2015-01-05,2016-03-28,46724.04,44597.82,143.766276923,175.581968504,1387.82,4.88150769231,5.46385826772,3745.5,3358.5,11.5246153846,13.2224409449,VODKA 80 PROOF,448,260,5960421.28,123405.96,56674297.4,1759117.6,9847759.32,290692.9
267,3808,LA PORTE CITY,15.8730373194,111061.17,58.1472094241,50651,Black Hawk,8754.11,4.58330366492,8795.5,4.60497382199,2015-01-06,2016-03-29,14886.69,32191.39,76.7355154639,177.852983425,1111.52,4.54443298969,6.14099447514,1309.5,1824.45,6.75,10.0798342541,CANADIAN WHISKIES,448,260,111061.17,8754.11,14795417.3,516859.32,111061.17,8754.11
268,3811,KEOKUK,14.1929662422,209978.22,146.224387187,52632,Lee,7323.32,5.09980501393,15865.5,11.0483983287,2015-01-05,2016-03-28,445157.58,126451.26,2271.21214286,154.585892421,4114.23,8.51969387755,5.02962102689,20906.25,10216.5,106.664540816,12.489608802,VODKA 80 PROOF,448,260,2289324.97,68234.15,3508198.61,124952.03,2289324.97,68234.15
269,3813,MOUNT AYR,13.5805799806,80542.21,83.6367705088,50854,Ringgold,4658.22,4.83719626168,6705.15,6.96277258567,2015-01-06,2016-03-29,41683.4,100411.55,92.4243902439,56.5698873239,11188.93,4.94186252772,6.30362253521,3217.88,4306.85,7.13498891353,2.4263943662,CANADIAN WHISKIES,448,65,93010.93,5014.84,93010.93,5014.84,93010.93,5014.84
270,3814,WEST DES MOINES,26.5986123009,2899909.45,2350.00765802,50266,Dallas,10716.08,8.68401944895,145924.8,118.253484603,2015-01-05,2016-03-28,45441.73,15595.4,31.4911503812,181.341860465,540.55,4.4941025641,6.28546511628,3282.95,791.1,2.27508662509,9.1988372093,SCOTCH WHISKIES,448,260,5960421.28,123405.96,5184800.32,97387.07,9847759.32,290692.9
271,3816,RED OAK,17.3895827687,160416.93,81.3885996956,51566,Montgomery,10089.83,5.11914256722,12406.98,6.29476407915,2015-01-06,2016-03-29,57013.7,21864.04,98.2994827586,173.524126984,785.67,5.02281034483,6.23547619048,4640.56,1178.7,8.00096551724,9.35476190476,VODKA 80 PROOF,448,260,586310.81,32505.27,586310.81,32505.27,586310.81,32505.27
272,3818,KNOXVILLE,17.1399720185,198661.93,31.4786769133,50138,Marion,28299.68,4.48418317224,14027.35,2.22268261765,2015-01-07,2016-03-30,374152.3,12717.78,196.405406824,165.165974026,443.13,5.49405249344,5.75493506494,21322.57,727.5,11.1929501312,9.44805194805,VODKA 80 PROOF,448,260,812091.66,50165.82,1944338.73,99639.37,812091.66,50165.82
273,3819,DECORAH,17.5818944561,280512.53,96.2637371311,52101,Winneshiek,15332.6,5.26170212766,22400.23,7.68710706932,2015-01-07,2016-03-30,9120.33,27579.62,51.2378089888,172.372625,971.16,6.21634831461,6.06975,563.5,1497.6,3.16573033708,9.36,VODKA 80 PROOF,448,260,1171674.56,47160.31,1283171.29,54069.75,1171674.56,47160.31
274,3825,DES MOINES,20.4003031042,203486.12,95.2650374532,50316,Polk,8252.24,3.8634082397,12421.46,5.81529026217,2015-01-07,2016-03-30,37812.7,23872.68,58.9901716069,170.519142857,894.45,4.33769110764,6.38892857143,3228.9,1314.3,5.03728549142,9.38785714286,VODKA 80 PROOF,448,260,789537.22,28857.85,56674297.4,1759117.6,31942201.98,805300.56
275,3829,MOUNT VERNON,15.4313004475,142561.41,63.1921143617,52314,Linn,9957.21,4.41365691489,11672.9,5.17415780142,2015-01-05,2016-03-28,17713.99,115796.03,56.7756089744,188.900538336,4216.83,4.18858974359,6.87900489396,1532.0,6207.81,4.91025641026,10.1269331158,VODKA 80 PROOF,448,260,142561.41,9957.21,20374018.21,739839.77,142561.41,9957.21
276,3830,CRESTON,13.9850596455,305846.82,156.363404908,50801,Union,10318.23,5.27516871166,24306.0,12.4263803681,2015-01-06,2016-03-29,39726.42,12714.79,175.780619469,73.4958959538,526.69,5.24747787611,3.04445086705,3223.5,1084.46,14.2632743363,6.26855491329,VODKA 80 PROOF,448,260,917071.31,43609.18,917071.31,43609.18,917071.31,43609.18
277,3831,MADRID,15.3550152805,85776.69,54.7045216837,50156,Boone,6782.19,4.32537627551,7153.92,4.56244897959,2015-01-08,2016-03-31,92715.11,85579.14,135.945909091,207.716359223,2184.26,5.10357771261,5.30160194175,6608.05,6957.0,9.6892228739,16.8859223301,VODKA 80 PROOF,448,260,85776.69,6782.19,1630094.93,73448.17,85776.69,6782.19
278,3833,ATLANTIC,14.543307878,186288.96,171.694894009,50022,Cass,5948.58,5.48256221198,14553.0,13.4129032258,2015-01-05,2016-03-28,15839.29,44593.14,48.4381957187,176.257470356,1368.61,3.68868501529,5.4095256917,1558.25,3396.0,4.76529051988,13.4229249012,VODKA 80 PROOF,448,260,1004140.03,42563.85,1072177.19,47606.25,1004140.03,42563.85
279,3838,BETTENDORF,15.4284884737,377968.27,143.061419379,52722,Iowa,13498.64,5.10925056775,26773.5,10.1338001514,2015-01-05,2016-03-28,65983.84,48747.96,96.0463464338,191.168470588,1358.51,5.55711790393,5.32749019608,4473.41,4195.5,6.51151382824,16.4529411765,VODKA 80 PROOF,448,260,5139820.38,156875.29,984246.37,47355.98,5139820.38,156875.29
280,3841,DUBUQUE,14.6137510232,61261.75,40.5975811796,52001,Dubuque,5486.96,3.63615639496,5885.18,3.90005301524,2015-01-07,2016-03-29,4083.72,40000.91,116.677714286,44.494894327,3161.07,3.98428571429,3.51620689655,316.8,2709.47,9.05142857143,3.01387096774,VODKA 80 PROOF,447,260,4985592.6,183372.9,7827313.86,280946.98,7194743.68,256985.43
281,3842,BANCROFT,18.3132719191,312054.71,103.090422861,50517,Kossuth,16550.42,5.46759828213,21305.22,7.03839444995,2015-01-07,2016-03-30,18239.93,13180.53,93.0608673469,158.801566265,518.53,4.79178571429,6.24734939759,1470.06,769.5,7.50030612245,9.27108433735,CANADIAN WHISKIES,448,260,312054.71,16550.42,1491146.72,62637.64,312054.71,16550.42
282,3849,DYERSVILLE,17.1251522514,79981.92,90.6824489796,52040,Dubuque,4122.66,4.67421768707,6188.93,7.01692743764,2015-01-07,2016-03-29,13558.68,41032.39,47.5743157895,88.0523390558,1437.62,4.4590877193,3.08502145923,882.34,2389.7,3.09592982456,5.12811158798,CANADIAN WHISKIES,447,260,488637.89,18440.87,7827313.86,280946.98,488637.89,18440.87
283,3853,DAVENPORT,19.3687465105,148604.41,145.83357213,52804,Scott,3315.06,3.25324828263,8756.57,8.59329735034,2015-01-07,2016-03-30,56833.74,101521.38,109.506242775,156.427395994,3520.57,5.04838150289,5.42460708783,4126.91,7108.5,7.95165703276,10.9530046225,VODKA 80 PROOF,448,300,3066618.35,84306.76,18119679.48,576046.2,12617653.19,380143.64
284,3855,STORM LAKE,19.4440024382,70766.88,53.4089660377,50588,Buena Vista,6373.63,4.81028679245,4721.15,3.56313207547,2015-01-07,2016-03-23,42913.34,22864.74,70.5811513158,188.964793388,816.96,4.4609375,6.75173553719,3173.63,1320.3,5.21978618421,10.9115702479,VODKA 80 PROOF,441,260,1662580.54,105905.07,1733819.91,112446.63,1662580.54,105905.07
285,3857,WAUKON,15.6177190457,322204.26,101.834469027,52172,Allamakee,16510.64,5.2182806574,23902.42,7.554494311,2015-01-07,2016-03-30,56749.08,17521.93,195.686482759,30.6327447552,2005.55,5.18689655172,3.50620629371,4528.5,1288.15,15.6155172414,2.25201048951,VODKA 80 PROOF,448,260,679213.75,34355.69,797396.11,41349.32,679213.75,34355.69
286,3858,DAVENPORT,17.686599799,199807.78,69.329555864,52806,Scott,12739.59,4.42039902845,14941.8,5.18452463567,2015-01-08,2016-03-31,2552.22,12386.64,51.0444,125.117575758,417.57,4.5214,4.21787878788,230.0,1105.5,4.6,11.1666666667,VODKA 80 PROOF,448,260,1679880.79,82225.87,18119679.48,576046.2,12617653.19,380143.64
287,3859,INDEPENDENCE,15.0392853201,244079.16,202.052284768,50644,Buchanan,6461.25,5.34871688742,18939.0,15.6779801325,2015-01-05,2016-03-28,19595.78,27045.61,163.298166667,99.4323897059,1383.09,5.68583333333,5.08488970588,1133.1,1843.03,9.4425,6.77584558824,VODKA 80 PROOF,448,260,807933.19,34246.86,1191207.75,55471.06,807933.19,34246.86
288,3868,MARION,14.3520376754,557774.48,166.152660113,52302,Linn,17283.48,5.14848972297,43635.25,12.9982871612,2015-01-05,2016-03-28,11695.22,22653.64,153.884473684,34.6916385911,1838.23,5.52592105263,2.81505359877,710.1,1762.5,9.34342105263,2.69908116386,VODKA 80 PROOF,448,260,1949157.26,83511.0,20374018.21,739839.77,2160219.49,91120.1
289,3869,CORALVILLE,24.2538343518,378546.12,56.1641127596,52241,Johnson,40853.64,6.06137091988,18068.27,2.68075222552,2015-01-07,2016-03-30,18409.72,48472.83,160.084521739,67.9843338008,2583.44,5.57191304348,3.62333800842,1069.2,3368.92,9.29739130435,4.72499298738,VODKA 80 PROOF,448,260,2771794.4,74836.04,13020933.64,397720.78,2771794.4,74836.04
290,3871,WEST DES MOINES,20.2038162706,94898.67,173.489341865,50266,Polk,3334.78,6.09648994516,4939.2,9.02961608775,2015-01-05,2016-03-28,28011.1,32250.75,168.741566265,29.6150137741,3906.39,5.83234939759,3.58713498623,1529.7,2450.21,9.21506024096,2.24996326905,VODKA 80 PROOF,448,260,5960421.28,123405.96,56674297.4,1759117.6,9847759.32,290692.9
291,3872,DUBUQUE,19.3864978355,56256.67,170.474757576,52003,Dubuque,1922.03,5.82433333333,3110.5,9.42575757576,2015-01-07,2016-03-22,18845.77,223823.22,68.5300727273,170.596966463,6349.69,4.0992,4.8397027439,1560.08,17770.77,5.67301818182,13.5447942073,VODKA 80 PROOF,440,260,320985.08,24962.0,7827313.86,280946.98,7194743.68,256985.43
292,3873,CORALVILLE,19.6466452645,149578.43,182.858716381,52241,Johnson,4974.91,6.08179706601,7980.15,9.75568459658,2015-01-07,2016-03-30,25307.14,35401.05,159.164402516,66.9206994329,2103.5,5.57201257862,3.9763705104,1540.2,2205.57,9.68679245283,4.1693194707,VODKA 80 PROOF,448,260,2771794.4,74836.04,13020933.64,397720.78,2771794.4,74836.04
293,3876,MANSON,13.6074627204,79936.92,76.4215296367,50563,Calhoun,4348.65,4.15740917782,6567.05,6.27825047801,2015-01-07,2016-03-30,24727.92,17829.59,150.78,149.828487395,733.2,5.80841463415,6.16134453782,1558.8,1293.51,9.50487804878,10.8698319328,CANADIAN WHISKIES,448,434,79936.92,4348.65,228104.16,11592.79,79936.92,4348.65
294,3877,DES MOINES,19.1781138119,138004.14,169.538255528,50322,Polk,5005.95,6.14981572482,7568.0,9.2972972973,2015-01-08,2016-03-31,27080.32,53820.77,237.546666667,71.0974504624,3926.19,6.14947368421,5.18651254954,1509.1,4146.94,13.2377192982,5.47812417437,VODKA 80 PROOF,448,260,3028823.28,106397.07,56674297.4,1759117.6,31942201.98,805300.56
295,3879,SIOUX CITY,18.1575024334,104123.2,163.71572327,51106,Woodbury,4034.07,6.34287735849,6036.9,9.49198113208,2015-01-07,2016-03-23,100078.27,47111.52,179.030894454,157.0384,1600.28,6.74085867621,5.33426666667,5500.75,3706.5,9.84033989267,12.355,VODKA 80 PROOF,441,260,3721317.95,88667.36,7692077.76,264370.85,7459128.34,250882.54
296,3881,MARSHALLTOWN,21.319439334,448932.04,183.537219951,50158,Marshall,16294.64,6.66174979558,24613.37,10.0627023712,2015-01-06,2016-03-29,48972.06,35244.56,192.803385827,38.4765938865,3739.98,5.03748031496,4.08294759825,4066.5,2907.75,16.0098425197,3.17439956332,CANADIAN WHISKIES,448,260,2701240.14,97054.63,2766616.25,106604.1,2701240.14,97054.63
297,3882,DAVENPORT,15.5621904637,51146.57,55.0555113025,52802,Scott,2687.97,2.893401507,4357.6,4.6906350915,2015-01-05,2016-03-28,45432.96,130202.82,180.28952381,566.099217391,1508.89,5.36091269841,6.56039130435,3516.75,9817.5,13.9553571429,42.6847826087,VODKA 80 PROOF,448,297,752028.11,33861.95,18119679.48,576046.2,12617653.19,380143.64
298,3886,ANAMOSA,14.9503166803,237926.28,194.861818182,52205,Jones,6509.54,5.33131859132,18927.0,15.5012285012,2015-01-05,2016-03-28,47222.52,22218.14,203.545344828,63.1197159091,1733.54,4.81043103448,4.92482954545,4026.0,1638.04,17.3534482759,4.65352272727,VODKA 80 PROOF,448,260,237926.28,6509.54,720829.94,53455.67,237926.28,6509.54
299,3888,GRINNELL,15.4438277898,197731.12,176.388153434,50112,Poweshiek,6082.99,5.42639607493,14739.0,13.1480820696,2015-01-08,2016-03-31,40065.58,27744.06,27.9202648084,145.256858639,939.78,3.14145644599,4.92031413613,2612.74,2280.0,1.82072473868,11.9371727749,VODKA 80 PROOF,448,260,926335.71,58734.91,1158480.16,75360.44,926335.71,58734.91
300,3889,WAVERLY,14.6136105258,218759.04,215.102300885,50677,Bremer,5260.41,5.17247787611,18265.5,17.9601769912,2015-01-06,2016-03-29,16396.43,10808.61,197.547349398,27.3635696203,1607.94,5.85891566265,4.07073417722,1013.25,938.27,12.2078313253,2.37536708861,VODKA 80 PROOF,448,260,1208714.68,54084.23,1557412.77,79713.8,1208714.68,54084.23
301,3890,CEDAR RAPIDS,19.6124073382,162216.76,29.7427136047,52405,Linn,17469.56,3.20307297396,10866.44,1.99237990466,2015-01-07,2016-03-30,20233.07,713706.49,56.0472853186,336.178280735,13889.25,2.28656509695,6.54227508243,1578.82,40201.86,4.37346260388,18.9363447951,VODKA 80 PROOF,448,260,1978568.15,102334.25,20374018.21,739839.77,17588744.39,615993.64
